age,education,marital,country
23, Some-college, Never-married, United-States
46, Assoc-acdm, Widowed, United-States
41, Some-college, Divorced, United-States
29, Bachelors, Married-civ-spouse, United-States
17, 11th, Never-married, United-States
39, 9th, Married-civ-spouse, United-States
37, HS-grad, Never-married, United-States
34, HS-grad, Married-civ-spouse,
20, HS-grad, Never-married, United-States
18, HS-grad, Never-married, United-States
52, Assoc-voc, Married-civ-spouse, United-States
42, Assoc-acdm, Married-civ-spouse, United-States
22, 5th-6th, Married-civ-spouse, Mexico
66, Some-college, Divorced, United-States
35, HS-grad, Married-civ-spouse, United-States
40, Assoc-acdm, Never-married, United-States
21, HS-grad, Divorced, United-States
51, HS-grad, Divorced, United-States
34, 10th, Married-civ-spouse, United-States
24, HS-grad, Married-civ-spouse, United-States
43, Bachelors, Married-spouse-absent, United-States
34, Bachelors, Married-civ-spouse, United-States
42, Masters, Never-married, United-States
41, Assoc-voc, Never-married, United-States
21, HS-grad, Never-married, United-States
64, 7th-8th, Married-civ-spouse, United-States
24, HS-grad, Never-married, United-States
23, Some-college, Never-married, United-States
29, HS-grad, Married-civ-spouse, United-States
44, HS-grad, Divorced, United-States
28, Bachelors, Married-civ-spouse, United-States
33, HS-grad, Married-civ-spouse, United-States
35, Some-college, Married-civ-spouse, United-States
41, 10th, Married-spouse-absent, United-States
42, Bachelors, Married-civ-spouse, United-States
51, Some-college, Married-civ-spouse, United-States
32, 11th, Never-married, Jamaica
37, HS-grad, Never-married, United-States
18, 11th, Never-married, United-States
24, Assoc-voc, Never-married, United-States
29, Some-college, Divorced, United-States
45, Some-college, Married-civ-spouse, United-States
52, Bachelors, Married-civ-spouse, United-States
35, HS-grad, Never-married, United-States
46, Bachelors, Divorced, United-States
63, HS-grad, Widowed, United-States
32, Bachelors, Married-civ-spouse, United-States
24, HS-grad, Never-married, United-States
72, Some-college, Married-civ-spouse, Canada
35, Some-college, Never-married, United-States
29, Bachelors, Never-married, United-States
35, Bachelors, Married-civ-spouse, United-States
70, 10th, Married-civ-spouse, United-States
65, Bachelors, Married-civ-spouse, United-States
36, HS-grad, Never-married, United-States
53, HS-grad, Married-civ-spouse, United-States
49, HS-grad, Married-civ-spouse, United-States
60, Prof-school, Married-civ-spouse, United-States
18, 11th, Never-married, United-States
21, Some-college, Never-married, Italy
42, 10th, Never-married, United-States
25, Masters, Never-married, United-States
32, HS-grad, Married-civ-spouse, United-States
25, HS-grad, Married-civ-spouse,
47, Bachelors, Married-civ-spouse, United-States
30, Assoc-voc, Never-married, United-States
21, Assoc-acdm, Never-married, United-States
38, Bachelors, Married-civ-spouse, United-States
34, HS-grad, Married-civ-spouse, United-States
37, Assoc-acdm, Never-married, United-States
56, HS-grad, Married-civ-spouse, United-States
52, Assoc-voc, Married-civ-spouse, United-States
23, Bachelors, Never-married, United-States
29, HS-grad, Married-civ-spouse, United-States
45, HS-grad, Married-civ-spouse, United-States
23, Bachelors, Never-married, United-States
45, Masters, Married-civ-spouse, United-States
30, Bachelors, Never-married, United-States
45, Bachelors, Married-civ-spouse, United-States
26, HS-grad, Married-civ-spouse, United-States
23, Some-college, Married-civ-spouse, United-States
24, Some-college, Never-married,
43, Masters, Widowed, United-States
42, HS-grad, Divorced, United-States
72, Some-college, Widowed, United-States
21, Some-college, Never-married, United-States
57, Bachelors, Married-civ-spouse, United-States
24, Bachelors, Married-civ-spouse, United-States
27, HS-grad, Married-civ-spouse, United-States
54, HS-grad, Married-civ-spouse, United-States
42, HS-grad, Married-civ-spouse, United-States
17, 9th, Never-married, United-States
48, Bachelors, Married-civ-spouse, United-States
39, Bachelors, Divorced, United-States
41, Bachelors, Married-civ-spouse, United-States
50, 7th-8th, Married-civ-spouse,
57, HS-grad, Divorced, United-States
44, Doctorate, Married-civ-spouse, United-States
20, HS-grad, Never-married, United-States
49, HS-grad, Married-civ-spouse, United-States
44, Assoc-acdm, Never-married, United-States
42, Assoc-voc, Never-married, United-States
18, Some-college, Never-married, United-States
18, 12th, Never-married, United-States
51, HS-grad, Widowed, United-States
28, Bachelors, Never-married, United-States
39, Assoc-acdm, Married-civ-spouse, United-States
25, HS-grad, Married-civ-spouse, United-States
41, Prof-school, Married-civ-spouse, United-States
39, Some-college, Married-civ-spouse, United-States
42, 11th, Separated, United-States
33, HS-grad, Never-married, United-States
63, 10th, Married-civ-spouse, United-States
47, Some-college, Divorced, United-States
27, Bachelors, Married-civ-spouse, United-States
39, Masters, Married-civ-spouse, United-States
20, Some-college, Never-married, United-States
49, HS-grad, Never-married, United-States
70, HS-grad, Married-civ-spouse, United-States
46, HS-grad, Married-civ-spouse, United-States
47, HS-grad, Married-civ-spouse, United-States
35, 9th, Never-married, United-States
24, HS-grad, Never-married, United-States
22, Some-college, Never-married, United-States
43, Bachelors, Divorced, United-States
60, Masters, Married-civ-spouse,
53, 11th, Married-civ-spouse, United-States
47, Some-college, Divorced, United-States
34, Some-college, Married-civ-spouse, United-States
37, Assoc-voc, Never-married, United-States
35, HS-grad, Never-married, United-States
23, Some-college, Never-married, United-States
27, HS-grad, Married-civ-spouse, United-States
29, HS-grad, Never-married, United-States
23, Some-college, Never-married, United-States
35, HS-grad, Divorced, United-States
18, HS-grad, Never-married, United-States
27, Bachelors, Never-married, United-States
56, Some-college, Divorced, United-States
40, HS-grad, Never-married, United-States
31, Bachelors, Married-civ-spouse, United-States
18, Some-college, Never-married, United-States
25, Assoc-acdm, Never-married, United-States
36, Some-college, Never-married, United-States
38, 10th, Divorced, United-States
52, HS-grad, Widowed, United-States
23, HS-grad, Never-married, Mexico
48, Some-college, Married-civ-spouse, United-States
34, HS-grad, Never-married, United-States
46, HS-grad, Married-civ-spouse, United-States
26, HS-grad, Married-spouse-absent, United-States
47, HS-grad, Married-civ-spouse, United-States
21, Some-college, Never-married, United-States
65, Bachelors, Divorced, United-States
31, HS-grad, Married-civ-spouse, United-States
38, HS-grad, Married-civ-spouse, United-States
68, HS-grad, Married-civ-spouse, United-States
26, Bachelors, Never-married, Hong
42, HS-grad, Divorced, United-States
49, HS-grad, Married-civ-spouse, United-States
42, Bachelors, Married-civ-spouse, Philippines
39, Masters, Married-civ-spouse, United-States
31, 9th, Married-civ-spouse, United-States
28, Bachelors, Married-civ-spouse, United-States
36, Bachelors, Divorced, United-States
42, Some-college, Married-civ-spouse, United-States
62, HS-grad, Married-civ-spouse, United-States
21, HS-grad, Never-married, United-States
21, Some-college, Never-married, Cuba
60, HS-grad, Married-civ-spouse, United-States
22, Some-college, Never-married, United-States
30, 10th, Married-civ-spouse, United-States
64, HS-grad, Widowed, United-States
28, Bachelors, Married-civ-spouse, United-States
41, Assoc-acdm, Married-civ-spouse, United-States
25, HS-grad, Never-married, United-States
27, HS-grad, Married-civ-spouse, United-States
40, Assoc-acdm, Married-civ-spouse, United-States
58, Some-college, Married-civ-spouse, United-States
31, Prof-school, Never-married, United-States
50, HS-grad, Widowed, United-States
27, HS-grad, Separated, United-States
31, HS-grad, Never-married, United-States
50, Bachelors, Married-civ-spouse, United-States
45, HS-grad, Married-civ-spouse, United-States
33, 12th, Never-married, United-States
62, Some-college, Divorced, United-States
38, HS-grad, Married-civ-spouse, Poland
19, Some-college, Never-married, United-States
30, 11th, Married-civ-spouse, United-States
38, Some-college, Divorced, United-States
42, HS-grad, Married-civ-spouse, United-States
49, Some-college, Divorced, United-States
53, Masters, Married-civ-spouse, United-States
45, Some-college, Married-civ-spouse, Mexico
24, Some-college, Never-married, United-States
29, Assoc-voc, Never-married, United-States
24, Some-college, Never-married, United-States
38, Bachelors, Married-civ-spouse,
25, Assoc-voc, Never-married, United-States
51, 10th, Married-civ-spouse, United-States
17, 11th, Never-married, United-States
19, Some-college, Never-married, United-States
38, Some-college, Married-civ-spouse, United-States
60, HS-grad, Divorced, United-States
29, HS-grad, Never-married, United-States
66, Some-college, Widowed, United-States
28, 10th, Married-civ-spouse, United-States
36, HS-grad, Married-civ-spouse, Ecuador
57, HS-grad, Married-civ-spouse, Columbia
24, Assoc-acdm, Never-married, United-States
43, Assoc-acdm, Never-married, United-States
29, Prof-school, Married-civ-spouse, United-States
67, Prof-school, Married-civ-spouse, United-States
20, HS-grad, Never-married, United-States
21, Some-college, Never-married, United-States
20, 10th, Never-married, United-States
42, Assoc-acdm, Married-civ-spouse, United-States
20, Some-college, Never-married, United-States
19, HS-grad, Never-married, United-States
34, HS-grad, Married-civ-spouse, United-States
40, Bachelors, Never-married, United-States
33, Some-college, Separated, United-States
36, Some-college, Divorced, United-States
43, Assoc-acdm, Divorced, United-States
41, HS-grad, Separated, United-States
34, HS-grad, Married-civ-spouse, United-States
33, Assoc-acdm, Married-civ-spouse, Japan
47, HS-grad, Married-civ-spouse, United-States
41, 1st-4th, Married-civ-spouse, Mexico
40, HS-grad, Married-spouse-absent, United-States
28, Bachelors, Never-married, United-States
62, HS-grad, Married-civ-spouse, United-States
29, HS-grad, Divorced, United-States
46, Some-college, Divorced, United-States
28, HS-grad, Never-married, United-States
57, HS-grad, Divorced, United-States
22, Some-college, Never-married, United-States
28, Assoc-acdm, Never-married, United-States
24, Bachelors, Never-married, United-States
54, Bachelors, Divorced, United-States
22, 11th, Separated, United-States
36, Bachelors, Never-married, United-States
50, Some-college, Divorced, United-States
18, 11th, Never-married, United-States
52, Assoc-acdm, Married-civ-spouse, United-States
41, 7th-8th, Married-civ-spouse,
21, HS-grad, Never-married, United-States
36, Bachelors, Never-married, United-States
34, Bachelors, Never-married, United-States
21, Assoc-voc, Never-married, United-States
46, HS-grad, Never-married, United-States
57, Some-college, Married-civ-spouse, United-States
61, Masters, Never-married, United-States
22, Some-college, Never-married, United-States
33, 11th, Divorced, United-States
36, Prof-school, Married-civ-spouse, United-States
43, Masters, Divorced, United-States
25, Assoc-acdm, Married-civ-spouse, India
17, 10th, Never-married, United-States
45, Assoc-voc, Married-civ-spouse, United-States
30, Prof-school, Never-married, United-States
40, Masters, Never-married, United-States
31, Masters, Never-married, United-States
42, Bachelors, Married-civ-spouse, United-States
53, HS-grad, Married-civ-spouse, United-States
37, 1st-4th, Married-civ-spouse, Cuba
37, HS-grad, Married-spouse-absent, United-States
54, Some-college, Married-civ-spouse, United-States
36, HS-grad, Divorced, United-States
46, Some-college, Divorced, United-States
46, Bachelors, Married-civ-spouse, United-States
32, 9th, Married-civ-spouse, United-States
17, 11th, Never-married, United-States
42, Bachelors, Divorced, United-States
37, HS-grad, Never-married, United-States
29, HS-grad, Married-civ-spouse, United-States
54, Bachelors, Married-civ-spouse, United-States
38, 12th, Married-civ-spouse, United-States
46, HS-grad, Married-civ-spouse, United-States
24, HS-grad, Married-civ-spouse, United-States
57, 1st-4th, Married-civ-spouse, Portugal
59, 1st-4th, Married-civ-spouse, United-States
33, Bachelors, Married-civ-spouse, United-States
35, HS-grad, Divorced, United-States
53, HS-grad, Married-civ-spouse, United-States
26, HS-grad, Never-married, United-States
55, Masters, Married-civ-spouse, United-States
